,words,frequency,ngram
2758,年高級,2,3
2759,卒業旅,2,3
2760,業旅行,2,3
2761,編集部,2,3
2762,配信解,2,3
2763,信解除,2,3
2764,年会費無,2,4
2765,会費無料,2,4
2766,学生専用,2,4
2767,学生限定,2,4
2768,子供名義,2,4
2769,毎年高級,2,4
2770,卒業旅行,2,4
2771,配信解除,2,4
2772,年会費無料,2,5
2773,骰,2,1
2774,宣,2,1
2775,宣告,2,2
2776,辑,2,1
2777,问,2,1
2778,沟,2,1
2779,眩,2,1
2780,派,2,1
2781,旧,2,1
2782,免,2,1
2783,用等,2,2
2784,用料,2,2
2785,免除,2,2
2786,現時,2,2
2787,協力,2,2
2788,費用等,2,3
2789,利用料,2,3
2790,用料金,2,3
2791,現時点,2,3
2792,利用料金,2,4
2793,样,2,1
2794,吧,2,1
2795,课,2,1
2796,他知,2,2
2797,以前,2,2
2798,前那,2,2
2799,他知道,2,3
2800,勇,2,1
2801,标,2,1
2802,闪,2,1
2803,动,2,1
2804,令,2,1
2805,工,2,1
2806,赚,2,1
2807,识,2,1
2808,挨,2,1
2809,稀,2,1
2810,薄,2,1
2811,刻,2,1
2812,球,2,1
2813,仍,2,1
2814,目标,2,2
2815,最大,2,2
2816,大的,2,2
2817,的能,2,2
2818,间传,2,2
2819,舰上,2,2
2820,村子,2,2
2821,打工,2,2
2822,工的,2,2
2823,的人,2,2
2824,回来,2,2
2825,物质,2,2
2826,邦的,2,2
2827,成一,2,2
2828,们仍,2,2
2829,的能量,2,3
2830,打工的,2,3
2831,联邦的,2,3
2832,成一个,2,3
2833,基联邦的,2,4
2834,碳基联邦的,2,5
2835,统,2,1
2836,司,2,1
2837,广,2,1
2838,公司,2,2
2839,给,2,1
2840,宝,2,1
2841,肯,2,1
2842,连,2,1
2843,深,2,1
2844,什,2,1
2845,肯定,2,2
2846,的大,2,2
2847,这一,2,2
2848,什么,2,2
2849,天,2,1
2850,役,2,1
2851,这三,2,2
2852,三句,2,2
2853,战役,2,2
2854,的最,2,2
2855,这三句,2,3
2856,三句话,2,3
2857,这三句话,2,4
2858,荒,2,1
2859,级,2,1
2860,其实,2,2
2861,那里,2,2
2862,现在,2,2
2863,纹,2,1
2864,地上,2,2
2865,纹路,2,2
2866,几个,2,2
2867,出现,2,2
2868,大地上,2,3
2869,誕,2,1
2870,落,2,1
2871,続々,2,2
2872,誕生,2,2
2873,通勤,2,2
2874,新作,2,2
2875,月時,2,2
2876,名以,2,2
2877,落合,2,2
2878,日平,2,2
2879,最新作,2,3
2880,月時点,2,3
2881,名以上,2,3
2882,日平均,2,3
2883,并,2,1
2884,如,2,1
2885,灿,2,1
2886,强,2,1
2887,别,2,1
2888,只有,2,2
2889,的几,2,2
2890,的时,2,2
2891,比如,2,2
2892,来了,2,2
2893,打谷,2,2
2894,谷场,2,2
2895,的时候,2,3
2896,打谷场,2,3
2897,辐,2,1
2898,射,2,1
2899,辐射,2,2
2900,表面,2,2
2901,把它,2,2
2902,炎,2,1
2903,飽,2,1
2904,恐,2,1
2905,危,2,1
2906,師会,2,2
2907,発表,2,2
2908,米医,2,2
2909,事件,2,2
2910,暴動,2,2
2911,輸入,2,2
2912,炎上,2,2
2913,予算,2,2
2914,減量,2,2
2915,飽食,2,2
2916,食糧,2,2
2917,糧危,2,2
2918,危機,2,2
2919,医師会,2,3
2920,米医師,2,3
2921,食糧危,2,3
2922,糧危機,2,3
2923,食糧危機,2,4
2924,斜,1,1
2925,斜頁,1,2
2926,貫,1,1
2927,称貫,1,2
2928,尭,1,1
2929,耐,1,1
2930,耐人,1,2
2931,跨,1,1
2932,篠,1,1
2933,章斉,1,2
2934,篠能,1,2
2935,贮,1,1
2936,处,1,1
2937,预,1,1
2938,测,1,1
2939,端,1,1
2940,恢,1,1
2941,须,1,1
2942,足,1,1
2943,够,1,1
2944,宽,1,1
2945,形,1,1
2946,灰,1,1
2947,显,1,1
2948,灶,1,1
2949,边,1,1
2950,于硅,1,2
2951,基生,1,2
2952,生物,1,2
2953,物对,1,2
2954,对信,1,2
2955,息的,1,2
2956,的存,1,2
2957,存贮,1,2
2958,贮和,1,2
2959,和处,1,2
2960,处理,1,2
2961,理能,1,2
2962,能力,1,2
2963,力大,1,2
2964,大大,1,2
2965,大高,1,2
2966,高于,1,2
2967,于我,1,2
2968,以预,1,2
2969,预测,1,2
2970,测硅,1,2
2971,国在,1,2
2972,在第,1,2
2973,臂顶,1,2
2974,顶端,1,2
2975,端的,1,2
2976,的恢,1,2
2977,恢复,1,2
2978,复和,1,2
2979,和发,1,2
2980,发展,1,2
2981,展将,1,2
2982,将是,1,2
2983,是神,1,2
2984,神速,1,2
2985,速的,1,2
2986,们必,1,2
2987,必须,1,2
2988,须在,1,2
2989,在碳,1,2
2990,邦和,1,2
2991,和硅,1,2
2992,国之,1,2
2993,间建,1,2
2994,建成,1,2
2995,成足,1,2
2996,足够,1,2
2997,够宽,1,2
2998,宽的,1,2
2999,的隔,1,2
3000,些娃,1,2
3001,在烧,1,2
3002,接着,1,2
3003,着他,1,2
3004,们又,1,2
3005,又烧,1,2
3006,烧起,1,2
3007,起纸,1,2
3008,纸来,1,2
3009,火光,1,2
3010,光把,1,2
3011,把娃,1,2
3012,的形,1,2
3013,形象,1,2
3014,以桔,1,2
3015,桔红,1,2
3016,红色,1,2
3017,色在,1,2
3018,夜银,1,2
3019,银灰,1,2
3020,灰色,1,2
3021,的背,1,2
3022,背景,1,2
3023,景上,1,2
3024,上显,1,2
3025,显现,1,2
3026,现出,1,2
3027,出来,1,2
3028,这使,1,2
3029,使他,1,2
3030,他又,1,2
3031,又想,1,2
3032,想起,1,2
3033,了那,1,2
3034,那灶,1,2
3035,灶边,1,2
3036,边的,1,2
3037,的画,1,2
3038,由于硅,1,3
3039,于硅基,1,3
3040,硅基生,1,3
3041,基生物,1,3
3042,生物对,1,3
3043,物对信,1,3
3044,对信息,1,3
3045,信息的,1,3
3046,息的存,1,3
3047,的存贮,1,3
3048,存贮和,1,3
3049,贮和处,1,3
3050,和处理,1,3
3051,处理能,1,3
3052,理能力,1,3
3053,能力大,1,3
3054,力大大,1,3
3055,大大高,1,3
3056,大高于,1,3
3057,高于我,1,3
3058,于我们,1,3
3059,可以预,1,3
3060,以预测,1,3
3061,预测硅,1,3
3062,测硅基,1,3
3063,帝国在,1,3
3064,国在第,1,3
3065,在第一,1,3
3066,旋臂顶,1,3
3067,臂顶端,1,3
3068,顶端的,1,3
3069,端的恢,1,3
3070,的恢复,1,3
3071,恢复和,1,3
3072,复和发,1,3
3073,和发展,1,3
3074,发展将,1,3
3075,展将是,1,3
3076,将是神,1,3
3077,是神速,1,3
3078,神速的,1,3
3079,以我们,1,3
3080,我们必,1,3
3081,们必须,1,3
3082,必须在,1,3
3083,须在碳,1,3
3084,在碳基,1,3
3085,联邦和,1,3
3086,邦和硅,1,3
3087,和硅基,1,3
3088,帝国之,1,3
3089,国之间,1,3
3090,之间建,1,3
3091,间建成,1,3
3092,建成足,1,3
3093,成足够,1,3
3094,足够宽,1,3
3095,够宽的,1,3
3096,宽的隔,1,3
3097,的隔离,1,3
3098,这些娃,1,3
3099,些娃们,1,3
3100,们在烧,1,3
3101,在烧香,1,3
3102,接着他,1,3
3103,着他们,1,3
3104,他们又,1,3
3105,们又烧,1,3
3106,又烧起,1,3
3107,烧起纸,1,3
3108,起纸来,1,3
3109,火光把,1,3
3110,光把娃,1,3
3111,把娃们,1,3
3112,娃们的,1,3
3113,们的形,1,3
3114,的形象,1,3
3115,形象以,1,3
3116,象以桔,1,3
3117,以桔红,1,3
3118,桔红色,1,3
3119,红色在,1,3
3120,色在冬,1,3
3121,冬夜银,1,3
3122,夜银灰,1,3
3123,银灰色,1,3
3124,灰色的,1,3
3125,色的背,1,3
3126,的背景,1,3
3127,背景上,1,3
3128,景上显,1,3
3129,上显现,1,3
3130,显现出,1,3
3131,现出来,1,3
3132,这使他,1,3
3133,使他又,1,3
3134,他又想,1,3
3135,又想起,1,3
3136,想起了,1,3
3137,起了那,1,3
3138,了那灶,1,3
3139,那灶边,1,3
3140,灶边的,1,3
3141,边的画,1,3
3142,的画面,1,3
3143,由于硅基,1,4
3144,于硅基生,1,4
3145,硅基生物,1,4
3146,基生物对,1,4
3147,生物对信,1,4
3148,物对信息,1,4
3149,对信息的,1,4
3150,信息的存,1,4
3151,息的存贮,1,4
3152,的存贮和,1,4
3153,存贮和处,1,4
3154,贮和处理,1,4
3155,和处理能,1,4
3156,处理能力,1,4
3157,理能力大,1,4
3158,能力大大,1,4
3159,力大大高,1,4
3160,大大高于,1,4
3161,大高于我,1,4
3162,高于我们,1,4
3163,可以预测,1,4
3164,以预测硅,1,4
3165,预测硅基,1,4
3166,测硅基帝,1,4
3167,基帝国在,1,4
3168,帝国在第,1,4
3169,国在第一,1,4
3170,在第一旋,1,4
3171,一旋臂顶,1,4
3172,旋臂顶端,1,4
3173,臂顶端的,1,4
3174,顶端的恢,1,4
3175,端的恢复,1,4
3176,的恢复和,1,4
3177,恢复和发,1,4
3178,复和发展,1,4
3179,和发展将,1,4
3180,发展将是,1,4
3181,展将是神,1,4
3182,将是神速,1,4
3183,是神速的,1,4
3184,所以我们,1,4
3185,以我们必,1,4
3186,我们必须,1,4
3187,们必须在,1,4
3188,必须在碳,1,4
3189,须在碳基,1,4
3190,在碳基联,1,4
3191,基联邦和,1,4
3192,联邦和硅,1,4
3193,邦和硅基,1,4
3194,和硅基帝,1,4
3195,基帝国之,1,4
3196,帝国之间,1,4
3197,国之间建,1,4
3198,之间建成,1,4
3199,间建成足,1,4
3200,建成足够,1,4
3201,成足够宽,1,4
3202,足够宽的,1,4
3203,够宽的隔,1,4
3204,宽的隔离,1,4
3205,的隔离带,1,4
3206,这些娃们,1,4
3207,些娃们在,1,4
3208,娃们在烧,1,4
3209,们在烧香,1,4
3210,接着他们,1,4
3211,着他们又,1,4
3212,他们又烧,1,4
3213,们又烧起,1,4
3214,又烧起纸,1,4
3215,烧起纸来,1,4
3216,火光把娃,1,4
3217,光把娃们,1,4
3218,把娃们的,1,4
3219,娃们的形,1,4
3220,们的形象,1,4
3221,的形象以,1,4
3222,形象以桔,1,4
3223,象以桔红,1,4
3224,以桔红色,1,4
3225,桔红色在,1,4
3226,红色在冬,1,4
3227,色在冬夜,1,4
3228,在冬夜银,1,4
3229,冬夜银灰,1,4
3230,夜银灰色,1,4
3231,银灰色的,1,4
3232,灰色的背,1,4
3233,色的背景,1,4
3234,的背景上,1,4
3235,背景上显,1,4
3236,景上显现,1,4
3237,上显现出,1,4
3238,显现出来,1,4
3239,这使他又,1,4
3240,使他又想,1,4
3241,他又想起,1,4
3242,又想起了,1,4
3243,想起了那,1,4
3244,起了那灶,1,4
3245,了那灶边,1,4
3246,那灶边的,1,4
3247,灶边的画,1,4
3248,边的画面,1,4
3249,由于硅基生,1,5
3250,于硅基生物,1,5
3251,硅基生物对,1,5
3252,基生物对信,1,5
3253,生物对信息,1,5
3254,物对信息的,1,5
3255,对信息的存,1,5
3256,信息的存贮,1,5
3257,息的存贮和,1,5
3258,的存贮和处,1,5
3259,存贮和处理,1,5
3260,贮和处理能,1,5
3261,和处理能力,1,5
3262,处理能力大,1,5
3263,理能力大大,1,5
3264,能力大大高,1,5
3265,力大大高于,1,5
3266,大大高于我,1,5
3267,大高于我们,1,5
3268,可以预测硅,1,5
3269,以预测硅基,1,5
3270,预测硅基帝,1,5
3271,测硅基帝国,1,5
3272,硅基帝国在,1,5
3273,基帝国在第,1,5
3274,帝国在第一,1,5
3275,国在第一旋,1,5
3276,在第一旋臂,1,5
3277,第一旋臂顶,1,5
3278,一旋臂顶端,1,5
3279,旋臂顶端的,1,5
3280,臂顶端的恢,1,5
3281,顶端的恢复,1,5
3282,端的恢复和,1,5
3283,的恢复和发,1,5
3284,恢复和发展,1,5
3285,复和发展将,1,5
3286,和发展将是,1,5
3287,发展将是神,1,5
3288,展将是神速,1,5
3289,将是神速的,1,5
3290,所以我们必,1,5
3291,以我们必须,1,5
3292,我们必须在,1,5
3293,们必须在碳,1,5
3294,必须在碳基,1,5
3295,须在碳基联,1,5
3296,在碳基联邦,1,5
3297,碳基联邦和,1,5
3298,基联邦和硅,1,5
3299,联邦和硅基,1,5
3300,邦和硅基帝,1,5
3301,和硅基帝国,1,5
3302,硅基帝国之,1,5
3303,基帝国之间,1,5
3304,帝国之间建,1,5
3305,国之间建成,1,5
3306,之间建成足,1,5
3307,间建成足够,1,5
3308,建成足够宽,1,5
3309,成足够宽的,1,5
3310,足够宽的隔,1,5
3311,够宽的隔离,1,5
3312,宽的隔离带,1,5
3313,这些娃们在,1,5
3314,些娃们在烧,1,5
3315,娃们在烧香,1,5
3316,接着他们又,1,5
3317,着他们又烧,1,5
3318,他们又烧起,1,5
3319,们又烧起纸,1,5
3320,又烧起纸来,1,5
3321,火光把娃们,1,5
3322,光把娃们的,1,5
3323,把娃们的形,1,5
3324,娃们的形象,1,5
3325,们的形象以,1,5
3326,的形象以桔,1,5
3327,形象以桔红,1,5
3328,象以桔红色,1,5
3329,以桔红色在,1,5
3330,桔红色在冬,1,5
3331,红色在冬夜,1,5
3332,色在冬夜银,1,5
3333,在冬夜银灰,1,5
3334,冬夜银灰色,1,5
3335,夜银灰色的,1,5
3336,银灰色的背,1,5
3337,灰色的背景,1,5
3338,色的背景上,1,5
3339,的背景上显,1,5
3340,背景上显现,1,5
3341,景上显现出,1,5
3342,上显现出来,1,5
3343,这使他又想,1,5
3344,使他又想起,1,5
3345,他又想起了,1,5
3346,又想起了那,1,5
3347,想起了那灶,1,5
3348,起了那灶边,1,5
3349,了那灶边的,1,5
3350,那灶边的画,1,5
3351,灶边的画面,1,5
3352,该,1,1
3353,缓,1,1
3354,慢,1,1
3355,悬,1,1
3356,殊,1,1
3357,围,1,1
3358,躯,1,1
3359,哭,1,1
3360,还,1,1
3361,寒,1,1
3362,冷,1,1
3363,盯,1,1
3364,蜡,1,1
3365,长,1,1
3366,总,1,1
3367,尾,1,1
3368,该行,1,2
3369,行星,1,2
3370,星没,1,2
3371,有大,1,2
3372,大气,1,2
3373,自转,1,2
3374,转缓,1,2
3375,缓慢,1,2
3376,温差,1,2
3377,差悬,1,2
3378,悬殊,1,2
3379,们围,1,2
3380,围着,1,2
3381,着老,1,2
3382,师已,1,2
3383,有生,1,2
3384,命的,1,2
3385,的躯,1,2
3386,躯体,1,2
3387,体大,1,2
3388,大哭,1,2
3389,哭起,1,2
3390,但娃,1,2
3391,们还,1,2
3392,还是,1,2
3393,是有,1,2
3394,有指,1,2
3395,指望,1,2
3396,望的,1,2
3397,那些,1,2
3398,些在,1,2
3399,夜寒,1,2
3400,寒冷,1,2
3401,冷的,1,2
3402,的教,1,2
3403,室中,1,2
3404,盯着,1,2
3405,着烛,1,2
3406,烛光,1,2
3407,光照,1,2
3408,照着,1,2
3409,着的,1,2
3410,的黑,1,2
3411,黑板,1,2
3412,板的,1,2
3413,的娃,1,2
3414,他就,1,2
3415,是那,1,2
3416,那蜡,1,2
3417,蜡烛,1,2
3418,不管,1,2
3419,管能,1,2
3420,能点,1,2
3421,点多,1,2
3422,多长,1,2
3423,长时,1,2
3424,出的,1,2
3425,的光,1,2
3426,光有,1,2
3427,多亮,1,2
3428,他总,1,2
3429,总算,1,2
3430,算是,1,2
3431,是从,1,2
3432,从头,1,2
3433,头点,1,2
3434,点到,1,2
3435,到尾,1,2
3436,尾了,1,2
3437,该行星,1,3
3438,行星没,1,3
3439,星没有,1,3
3440,没有大,1,3
3441,有大气,1,3
3442,自转缓,1,3
3443,转缓慢,1,3
3444,温差悬,1,3
3445,差悬殊,1,3
3446,娃们围,1,3
3447,们围着,1,3
3448,围着老,1,3
3449,着老师,1,3
3450,老师已,1,3
3451,师已没,1,3
3452,没有生,1,3
3453,有生命,1,3
3454,生命的,1,3
3455,命的躯,1,3
3456,的躯体,1,3
3457,躯体大,1,3
3458,体大哭,1,3
3459,大哭起,1,3
3460,哭起来,1,3
3461,但娃们,1,3
3462,娃们还,1,3
3463,们还是,1,3
3464,还是有,1,3
3465,是有指,1,3
3466,有指望,1,3
3467,指望的,1,3
3468,那些在,1,3
3469,些在冬,1,3
3470,冬夜寒,1,3
3471,夜寒冷,1,3
3472,寒冷的,1,3
3473,冷的教,1,3
3474,的教室,1,3
3475,教室中,1,3
3476,盯着烛,1,3
3477,着烛光,1,3
3478,烛光照,1,3
3479,光照着,1,3
3480,照着的,1,3
3481,着的黑,1,3
3482,的黑板,1,3
3483,黑板的,1,3
3484,板的娃,1,3
3485,的娃们,1,3
3486,他就是,1,3
3487,就是那,1,3
3488,是那蜡,1,3
3489,那蜡烛,1,3
3490,不管能,1,3
3491,管能点,1,3
3492,能点多,1,3
3493,点多长,1,3
3494,多长时,1,3
3495,长时间,1,3
3496,发出的,1,3
3497,出的光,1,3
3498,的光有,1,3
3499,光有多,1,3
3500,有多亮,1,3
3501,他总算,1,3
3502,总算是,1,3
3503,算是从,1,3
3504,是从头,1,3
3505,从头点,1,3
3506,头点到,1,3
3507,点到尾,1,3
3508,到尾了,1,3
3509,该行星没,1,4
3510,行星没有,1,4
3511,星没有大,1,4
3512,没有大气,1,4
3513,自转缓慢,1,4
3514,温差悬殊,1,4
3515,娃们围着,1,4
3516,们围着老,1,4
3517,围着老师,1,4
3518,着老师已,1,4
3519,老师已没,1,4
3520,师已没有,1,4
3521,已没有生,1,4
3522,没有生命,1,4
3523,有生命的,1,4
3524,生命的躯,1,4
3525,命的躯体,1,4
3526,的躯体大,1,4
3527,躯体大哭,1,4
3528,体大哭起,1,4
3529,大哭起来,1,4
3530,但娃们还,1,4
3531,娃们还是,1,4
3532,们还是有,1,4
3533,还是有指,1,4
3534,是有指望,1,4
3535,有指望的,1,4
3536,那些在冬,1,4
3537,些在冬夜,1,4
3538,在冬夜寒,1,4
3539,冬夜寒冷,1,4
3540,夜寒冷的,1,4
3541,寒冷的教,1,4
3542,冷的教室,1,4
3543,的教室中,1,4
3544,盯着烛光,1,4
3545,着烛光照,1,4
3546,烛光照着,1,4
3547,光照着的,1,4
3548,照着的黑,1,4
3549,着的黑板,1,4
3550,的黑板的,1,4
3551,黑板的娃,1,4
3552,板的娃们,1,4
3553,他就是那,1,4
3554,就是那蜡,1,4
3555,是那蜡烛,1,4
3556,不管能点,1,4
3557,管能点多,1,4
3558,能点多长,1,4
3559,点多长时,1,4
3560,多长时间,1,4
3561,发出的光,1,4
3562,出的光有,1,4
3563,的光有多,1,4
3564,光有多亮,1,4
3565,他总算是,1,4
3566,总算是从,1,4
3567,算是从头,1,4
3568,是从头点,1,4
3569,从头点到,1,4
3570,头点到尾,1,4
3571,点到尾了,1,4
3572,该行星没有,1,5
3573,行星没有大,1,5
3574,星没有大气,1,5
3575,娃们围着老,1,5
3576,们围着老师,1,5
3577,围着老师已,1,5
3578,着老师已没,1,5
3579,老师已没有,1,5
3580,师已没有生,1,5
3581,已没有生命,1,5
3582,没有生命的,1,5
3583,有生命的躯,1,5
3584,生命的躯体,1,5
3585,命的躯体大,1,5
3586,的躯体大哭,1,5
3587,躯体大哭起,1,5
3588,体大哭起来,1,5
3589,但娃们还是,1,5
3590,娃们还是有,1,5
3591,们还是有指,1,5
3592,还是有指望,1,5
3593,是有指望的,1,5
3594,那些在冬夜,1,5
3595,些在冬夜寒,1,5
3596,在冬夜寒冷,1,5
3597,冬夜寒冷的,1,5
3598,夜寒冷的教,1,5
3599,寒冷的教室,1,5
3600,冷的教室中,1,5
3601,盯着烛光照,1,5
3602,着烛光照着,1,5
3603,烛光照着的,1,5
3604,光照着的黑,1,5
3605,照着的黑板,1,5
3606,着的黑板的,1,5
3607,的黑板的娃,1,5
3608,黑板的娃们,1,5
3609,他就是那蜡,1,5
3610,就是那蜡烛,1,5
3611,不管能点多,1,5
3612,管能点多长,1,5
3613,能点多长时,1,5
3614,点多长时间,1,5
3615,发出的光有,1,5
3616,出的光有多,1,5
3617,的光有多亮,1,5
3618,他总算是从,1,5
3619,总算是从头,1,5
3620,算是从头点,1,5
3621,是从头点到,1,5
3622,从头点到尾,1,5
3623,头点到尾了,1,5
3624,沓,1,1
3625,希,1,1
3626,項,1,1
3627,記媒,1,2
3628,除希,1,2
3629,希望,1,2
3630,済対,1,2
3631,電子,1,2
3632,子取,1,2
3633,取引,1,2
3634,引上,1,2
3635,意事,1,2
3636,事項,1,2
3637,報管,1,2
3638,上記媒,1,3
3639,解除希,1,3
3640,除希望,1,3
3641,救済対,1,3
3642,済対応,1,3
3643,電子取,1,3
3644,子取引,1,3
3645,取引上,1,3
3646,注意事,1,3
3647,意事項,1,3
3648,情報管,1,3
3649,報管理,1,3
3650,解除希望,1,4
3651,救済対応,1,4
3652,電子取引,1,4
3653,子取引上,1,4
3654,注意事項,1,4
3655,歴情報管,1,4
3656,情報管理,1,4
3657,報管理課,1,4
3658,電子取引上,1,5
3659,履歴情報管,1,5
3660,歴情報管理,1,5
3661,情報管理課,1,5
3662,址,1,1
3663,误,1,1
3664,因,1,1
3665,此,1,1
3666,弃,1,1
3667,继,1,1
3668,续,1,1
3669,您的,1,2
3670,的邮,1,2
3671,件不,1,2
3672,不能,1,2
3673,能成,1,2
3674,功的,1,2
3675,的递,1,2
3676,到指,1,2
3677,定地,1,2
3678,地址,1,2
3679,这是,1,2
3680,是一,1,2
3681,个永,1,2
3682,永久,1,2
3683,久的,1,2
3684,的错,1,2
3685,错误,1,2
3686,因此,1,2
3687,此不,1,2
3688,不得,1,2
3689,得不,1,2
3690,不放,1,2
3691,放弃,1,2
3692,弃继,1,2
3693,继续,1,2
3694,续递,1,2
3695,您的邮,1,3
3696,的邮件,1,3
3697,邮件不,1,3
3698,件不能,1,3
3699,不能成,1,3
3700,能成功,1,3
3701,成功的,1,3
3702,功的递,1,3
3703,的递送,1,3
3704,递送到,1,3
3705,送到指,1,3
3706,到指定,1,3
3707,指定地,1,3
3708,定地址,1,3
3709,这是一,1,3
3710,是一个,1,3
3711,一个永,1,3
3712,个永久,1,3
3713,永久的,1,3
3714,久的错,1,3
3715,的错误,1,3
3716,因此不,1,3
3717,此不得,1,3
3718,不得不,1,3
3719,得不放,1,3
3720,不放弃,1,3
3721,放弃继,1,3
3722,弃继续,1,3
3723,继续递,1,3
3724,续递送,1,3
3725,您的邮件,1,4
3726,的邮件不,1,4
3727,邮件不能,1,4
3728,件不能成,1,4
3729,不能成功,1,4
3730,能成功的,1,4
3731,成功的递,1,4
3732,功的递送,1,4
3733,的递送到,1,4
3734,递送到指,1,4
3735,送到指定,1,4
3736,到指定地,1,4
3737,指定地址,1,4
3738,这是一个,1,4
3739,是一个永,1,4
3740,一个永久,1,4
3741,个永久的,1,4
3742,永久的错,1,4
3743,久的错误,1,4
3744,因此不得,1,4
3745,此不得不,1,4
3746,不得不放,1,4
3747,得不放弃,1,4
3748,不放弃继,1,4
3749,放弃继续,1,4
3750,弃继续递,1,4
3751,继续递送,1,4
3752,您的邮件不,1,5
3753,的邮件不能,1,5
3754,邮件不能成,1,5
3755,件不能成功,1,5
3756,不能成功的,1,5
3757,能成功的递,1,5
3758,成功的递送,1,5
3759,功的递送到,1,5
3760,的递送到指,1,5
3761,递送到指定,1,5
3762,送到指定地,1,5
3763,到指定地址,1,5
3764,这是一个永,1,5
3765,是一个永久,1,5
3766,一个永久的,1,5
3767,个永久的错,1,5
3768,永久的错误,1,5
3769,因此不得不,1,5
3770,此不得不放,1,5
3771,不得不放弃,1,5
3772,得不放弃继,1,5
3773,不放弃继续,1,5
3774,放弃继续递,1,5
3775,弃继续递送,1,5
3776,妬,1,1
3777,推,1,1
3778,賞,1,1
3779,痛,1,1
3780,設墜,1,2
3781,設挺,1,2
3782,挺推,1,2
3783,推賞,1,2
3784,設叩,1,2
3785,設挺推,1,3
3786,挺推賞,1,3
3787,設挺推賞,1,4
3788,証人,1,2
3789,届確,1,2
3790,阁,1,1
3791,紧,1,1
3792,遥,1,1
3793,谣,1,1
3794,悠,1,1
3795,苍,1,1
3796,遍,1,1
3797,团,1,1
3798,亿,1,1
3799,颗,1,1
3800,宁,1,1
3801,静,1,1
3802,泣,1,1
3803,阁下,1,2
3804,们时,1,2
3805,间很,1,2
3806,很紧,1,2
3807,紧了,1,2
3808,那从,1,2
3809,从遥,1,2
3810,遥远,1,2
3811,远得,1,2
3812,得无,1,2
3813,无法,1,2
3814,法想,1,2
3815,想象,1,2
3816,象的,1,2
3817,的太,1,2
3818,太古,1,2
3819,古时,1,2
3820,时代,1,2
3821,代传,1,2
3822,传下,1,2
3823,来的,1,2
3824,的歌,1,2
3825,歌谣,1,2
3826,谣听,1,2
3827,听起,1,2
3828,来悠,1,2
3829,悠远,1,2
3830,神秘,1,2
3831,苍凉,1,2
3832,它传,1,2
3833,传遍,1,2
3834,遍了,1,2
3835,了整,1,2
3836,整个,1,2
3837,个银,1,2
3838,这团,1,2
3839,团由,1,2
3840,由上,1,2
3841,上千,1,2
3842,千亿,1,2
3843,亿颗,1,2
3844,颗恒,1,2
3845,星组,1,2
3846,成的,1,2
3847,星云,1,2
3848,云中,1,2
3849,数不,1,2
3850,清的,1,2
3851,命感,1,2
3852,感到,1,2
3853,到了,1,2
3854,了一,1,2
3855,一种,1,2
3856,种久,1,2
3857,久已,1,2
3858,已消,1,2
3859,失的,1,2
3860,的温,1,2
3861,温馨,1,2
3862,馨和,1,2
3863,和宁,1,2
3864,宁静,1,2
3865,们抽,1,2
3866,抽泣,1,2
3867,泣着,1,2
3868,着背,1,2
3869,背了,1,2
3870,了起,1,2
3871,我们时,1,3
3872,们时间,1,3
3873,时间很,1,3
3874,间很紧,1,3
3875,很紧了,1,3
3876,那从遥,1,3
3877,从遥远,1,3
3878,遥远得,1,3
3879,远得无,1,3
3880,得无法,1,3
3881,无法想,1,3
3882,法想象,1,3
3883,想象的,1,3
3884,象的太,1,3
3885,的太古,1,3
3886,太古时,1,3
3887,古时代,1,3
3888,时代传,1,3
3889,代传下,1,3
3890,传下来,1,3
3891,下来的,1,3
3892,来的歌,1,3
3893,的歌谣,1,3
3894,歌谣听,1,3
3895,谣听起,1,3
3896,听起来,1,3
3897,起来悠,1,3
3898,来悠远,1,3
3899,它传遍,1,3
3900,传遍了,1,3
3901,遍了整,1,3
3902,了整个,1,3
3903,整个银,1,3
3904,个银河,1,3
3905,在这团,1,3
3906,这团由,1,3
3907,团由上,1,3
3908,由上千,1,3
3909,上千亿,1,3
3910,千亿颗,1,3
3911,亿颗恒,1,3
3912,颗恒星,1,3
3913,恒星组,1,3
3914,星组成,1,3
3915,组成的,1,3
3916,成的星,1,3
3917,的星云,1,3
3918,星云中,1,3
3919,数不清,1,3
3920,不清的,1,3
3921,清的生,1,3
3922,的生命,1,3
3923,生命感,1,3
3924,命感到,1,3
3925,感到了,1,3
3926,到了一,1,3
3927,了一种,1,3
3928,一种久,1,3
3929,种久已,1,3
3930,久已消,1,3
3931,已消失,1,3
3932,消失的,1,3
3933,失的温,1,3
3934,的温馨,1,3
3935,温馨和,1,3
3936,馨和宁,1,3
3937,和宁静,1,3
3938,娃们抽,1,3
3939,们抽泣,1,3
3940,抽泣着,1,3
3941,泣着背,1,3
3942,着背了,1,3
3943,背了起,1,3
3944,了起来,1,3
3945,我们时间,1,4
3946,们时间很,1,4
3947,时间很紧,1,4
3948,间很紧了,1,4
3949,那从遥远,1,4
3950,从遥远得,1,4
3951,遥远得无,1,4
3952,远得无法,1,4
3953,得无法想,1,4
3954,无法想象,1,4
3955,法想象的,1,4
3956,想象的太,1,4
3957,象的太古,1,4
3958,的太古时,1,4
3959,太古时代,1,4
3960,古时代传,1,4
3961,时代传下,1,4
3962,代传下来,1,4
3963,传下来的,1,4
3964,下来的歌,1,4
3965,来的歌谣,1,4
3966,的歌谣听,1,4
