,words,frequency,ngram
19997,要があり,2,4
19998,でもそん,2,4
19999,もそんな,2,4
20000,そんなに,2,4
20001,んなに難,2,4
20002,なに難し,2,4
20003,に難しく,2,4
20004,難しくな,2,4
20005,くないの,2,4
20006,ないので,2,4
20007,やるだけ,2,4
20008,るだけの,2,4
20009,だけの価,2,4
20010,けの価値,2,4
20011,の価値は,2,4
20012,価値はあ,2,4
20013,値はあり,2,4
20014,はありま,2,4
20015,りますよ,2,4
20016,ますよ。,2,4
20017,テルの会,2,4
20018,ルの会員,2,4
20019,親子共・,2,4
20020,子共・無,2,4
20021,共・無料,2,4
20022,カードを,2,4
20023,ードを作,2,4
20024,ドを作っ,2,4
20025,を作って,2,4
20026,作ってポ,2,4
20027,ってポイ,2,4
20028,てポイン,2,4
20029,を貯める,2,4
20030,子のみ・,2,4
20031,のみ・無,2,4
20032,み・無料,2,4
20033,だけで可,2,4
20034,けで可能,2,4
20035,で可能で,2,4
20036,テルのポ,2,4
20037,ルのポイ,2,4
20038,のポイン,2,4
20039,を貯めて,2,4
20040,それを子,2,4
20041,れを子供,2,4
20042,を子供に,2,4
20043,子供に渡,2,4
20044,供に渡し,2,4
20045,に渡しま,2,4
20046,渡します,2,4
20047,か月後か,2,4
20048,月後から,2,4
20049,後から有,2,4
20050,から有効,2,4
20051,イントが,2,4
20052,ントが子,2,4
20053,トが子供,2,4
20054,が子供名,2,4
20055,子供名義,2,4
20056,供名義の,2,4
20057,イントに,2,4
20058,ントにな,2,4
20059,トになる,2,4
20060,になるの,2,4
20061,イルに交,2,4
20062,ルに交換,2,4
20063,に交換す,2,4
20064,交換すれ,2,4
20065,換すれば,2,4
20066,カードの,2,4
20067,ードの詳,2,4
20068,ドの詳細,2,4
20069,の詳細は,2,4
20070,詳細はこ,2,4
20071,細はこち,2,4
20072,こちらに,2,4
20073,ちらに詳,2,4
20074,らに詳し,2,4
20075,に詳しく,2,4
20076,詳しく書,2,4
20077,しく書か,2,4
20078,く書かれ,2,4
20079,書かれて,2,4
20080,かれてい,2,4
20081,カードは,2,4
20082,ードは年,2,4
20083,ドは年会,2,4
20084,は年会費,2,4
20085,年会費は,2,4
20086,会費は必,2,4
20087,費は必要,2,4
20088,は必要で,2,4
20089,必要です,2,4
20090,要ですが,2,4
20091,乗れる方,2,4
20092,る方法が,2,4
20093,方法があ,2,4
20094,法があり,2,4
20095,毎年高級,2,4
20096,年高級ホ,2,4
20097,高級ホテ,2,4
20098,級ホテル,2,4
20099,ホテルに,2,4
20100,テルに無,2,4
20101,ルに無料,2,4
20102,に無料で,2,4
20103,泊できる,2,4
20104,メインカ,2,4
20105,インカー,2,4
20106,ンカード,2,4
20107,ードで持,2,4
20108,ドで持っ,2,4
20109,で持って,2,4
20110,持ってい,2,4
20111,ている人,2,4
20112,いる人も,2,4
20113,る人も多,2,4
20114,人も多い,2,4
20115,も多いか,2,4
20116,多いかと,2,4
20117,いかと思,2,4
20118,かと思い,2,4
20119,何せ必ず,2,4
20120,せ必ず元,2,4
20121,必ず元が,2,4
20122,ず元が取,2,4
20123,元が取れ,2,4
20124,が取れる,2,4
20125,取れるカ,2,4
20126,れるカー,2,4
20127,るカード,2,4
20128,ードです,2,4
20129,ドですの,2,4
20130,すので。,2,4
20131,子供の卒,2,4
20132,供の卒業,2,4
20133,の卒業旅,2,4
20134,卒業旅行,2,4
20135,業旅行の,2,4
20136,旅行のた,2,4
20137,行のため,2,4
20138,ためにも,2,4
20139,やってあ,2,4
20140,てあげま,2,4
20141,あげまし,2,4
20142,げましょ,2,4
20143,」はこち,2,4
20144,配信解除,2,4
20145,でハワイ往,2,5
20146,ハワイ往復,2,5
20147,これ、年会,2,5
20148,れ、年会費,2,5
20149,、年会費無,2,5
20150,年会費無料,2,5
20151,会費無料の,2,5
20152,カードで実,2,5
20153,ードで実現,2,5
20154,ドで実現で,2,5
20155,で実現でき,2,5
20156,実現できま,2,5
20157,現できます,2,5
20158,ただし少し,2,5
20159,だし少し条,2,5
20160,し少し条件,2,5
20161,少し条件厳,2,5
20162,し条件厳し,2,5
20163,条件厳しい,2,5
20164,件厳しいで,2,5
20165,厳しいです,2,5
20166,しいですけ,2,5
20167,いですけど,2,5
20168,ですけどね,2,5
20169,学生専用カ,2,5
20170,生専用カー,2,5
20171,専用カード,2,5
20172,用カードな,2,5
20173,カードなん,2,5
20174,ードなんで,2,5
20175,ドなんです,2,5
20176,歳の学生限,2,5
20177,の学生限定,2,5
20178,学生限定で,2,5
20179,生限定です,2,5
20180,限定です。,2,5
20181,大学生がい,2,5
20182,学生がいる,2,5
20183,生がいる親,2,5
20184,がいる親の,2,5
20185,いる親の方,2,5
20186,る親の方は,2,5
20187,親の方は作,2,5
20188,の方は作っ,2,5
20189,方は作って,2,5
20190,は作ってあ,2,5
20191,作ってあげ,2,5
20192,ってあげて,2,5
20193,てあげて下,2,5
20194,あげて下さ,2,5
20195,げて下さい,2,5
20196,て下さいね,2,5
20197,下さいね。,2,5
20198,でもマイル,2,5
20199,もマイルが,2,5
20200,マイルがた,2,5
20201,イルがたま,2,5
20202,ルがたまり,2,5
20203,がたまりそ,2,5
20204,たまりそう,2,5
20205,まりそうに,2,5
20206,りそうにな,2,5
20207,そうにない,2,5
20208,そうなんで,2,5
20209,うなんです,2,5
20210,このカード,2,5
20211,のカード、,2,5
20212,カード、学,2,5
20213,ード、学生,2,5
20214,ド、学生が,2,5
20215,、学生がポ,2,5
20216,学生がポイ,2,5
20217,生がポイン,2,5
20218,がポイント,2,5
20219,ポイント貯,2,5
20220,イント貯め,2,5
20221,ント貯めて,2,5
20222,ト貯めてい,2,5
20223,貯めていか,2,5
20224,めていかな,2,5
20225,ていかない,2,5
20226,いかないと,2,5
20227,なかなかマ,2,5
20228,かなかマイ,2,5
20229,なかマイル,2,5
20230,かマイル貯,2,5
20231,マイル貯め,2,5
20232,イル貯める,2,5
20233,ル貯めるの,2,5
20234,貯めるの難,2,5
20235,めるの難し,2,5
20236,るの難しい,2,5
20237,の難しいの,2,5
20238,難しいので,2,5
20239,しいのです,2,5
20240,いのですね,2,5
20241,のですね。,2,5
20242,ことで、親,2,5
20243,とで、親の,2,5
20244,で、親のマ,2,5
20245,、親のマイ,2,5
20246,親のマイル,2,5
20247,のマイルを,2,5
20248,子供のマイ,2,5
20249,供のマイル,2,5
20250,のマイルに,2,5
20251,マイルに渡,2,5
20252,イルに渡す,2,5
20253,ルに渡す必,2,5
20254,に渡す必要,2,5
20255,渡す必要が,2,5
20256,す必要があ,2,5
20257,必要があり,2,5
20258,要がありま,2,5
20259,でもそんな,2,5
20260,もそんなに,2,5
20261,そんなに難,2,5
20262,んなに難し,2,5
20263,なに難しく,2,5
20264,に難しくな,2,5
20265,難しくない,2,5
20266,しくないの,2,5
20267,くないので,2,5
20268,やるだけの,2,5
20269,るだけの価,2,5
20270,だけの価値,2,5
20271,けの価値は,2,5
20272,の価値はあ,2,5
20273,価値はあり,2,5
20274,値はありま,2,5
20275,はあります,2,5
20276,ありますよ,2,5
20277,りますよ。,2,5
20278,ホテルの会,2,5
20279,テルの会員,2,5
20280,ルの会員に,2,5
20281,親子共・無,2,5
20282,子共・無料,2,5
20283,カードを作,2,5
20284,ードを作っ,2,5
20285,ドを作って,2,5
20286,を作ってポ,2,5
20287,作ってポイ,2,5
20288,ってポイン,2,5
20289,てポイント,2,5
20290,トを貯める,2,5
20291,子のみ・無,2,5
20292,のみ・無料,2,5
20293,れだけで可,2,5
20294,だけで可能,2,5
20295,けで可能で,2,5
20296,で可能です,2,5
20297,ホテルのポ,2,5
20298,テルのポイ,2,5
20299,ルのポイン,2,5
20300,のポイント,2,5
20301,トを貯めて,2,5
20302,それを子供,2,5
20303,れを子供に,2,5
20304,を子供に渡,2,5
20305,子供に渡し,2,5
20306,供に渡しま,2,5
20307,に渡します,2,5
20308,か月後から,2,5
20309,月後から有,2,5
20310,後から有効,2,5
20311,ポイントが,2,5
20312,イントが子,2,5
20313,ントが子供,2,5
20314,トが子供名,2,5
20315,が子供名義,2,5
20316,子供名義の,2,5
20317,ポイントに,2,5
20318,イントにな,2,5
20319,ントになる,2,5
20320,トになるの,2,5
20321,になるので,2,5
20322,マイルに交,2,5
20323,イルに交換,2,5
20324,ルに交換す,2,5
20325,に交換すれ,2,5
20326,交換すれば,2,5
20327,カードの詳,2,5
20328,ードの詳細,2,5
20329,ドの詳細は,2,5
20330,の詳細はこ,2,5
20331,詳細はこち,2,5
20332,細はこちら,2,5
20333,はこちらに,2,5
20334,こちらに詳,2,5
20335,ちらに詳し,2,5
20336,らに詳しく,2,5
20337,に詳しく書,2,5
20338,詳しく書か,2,5
20339,しく書かれ,2,5
20340,く書かれて,2,5
20341,書かれてい,2,5
20342,かれていま,2,5
20343,カードは年,2,5
20344,ードは年会,2,5
20345,ドは年会費,2,5
20346,は年会費は,2,5
20347,年会費は必,2,5
20348,会費は必要,2,5
20349,費は必要で,2,5
20350,は必要です,2,5
20351,必要ですが,2,5
20352,乗れる方法,2,5
20353,れる方法が,2,5
20354,る方法があ,2,5
20355,方法があり,2,5
20356,法がありま,2,5
20357,ありますし,2,5
20358,毎年高級ホ,2,5
20359,年高級ホテ,2,5
20360,高級ホテル,2,5
20361,級ホテルに,2,5
20362,ホテルに無,2,5
20363,テルに無料,2,5
20364,ルに無料で,2,5
20365,泊できるの,2,5
20366,メインカー,2,5
20367,インカード,2,5
20368,ンカードで,2,5
20369,カードで持,2,5
20370,ードで持っ,2,5
20371,ドで持って,2,5
20372,で持ってい,2,5
20373,持っている,2,5
20374,っている人,2,5
20375,ている人も,2,5
20376,いる人も多,2,5
20377,る人も多い,2,5
20378,人も多いか,2,5
20379,も多いかと,2,5
20380,多いかと思,2,5
20381,いかと思い,2,5
20382,かと思いま,2,5
20383,何せ必ず元,2,5
20384,せ必ず元が,2,5
20385,必ず元が取,2,5
20386,ず元が取れ,2,5
20387,元が取れる,2,5
20388,が取れるカ,2,5
20389,取れるカー,2,5
20390,れるカード,2,5
20391,るカードで,2,5
20392,カードです,2,5
20393,ードですの,2,5
20394,ドですので,2,5
20395,ですので。,2,5
20396,子供の卒業,2,5
20397,供の卒業旅,2,5
20398,の卒業旅行,2,5
20399,卒業旅行の,2,5
20400,業旅行のた,2,5
20401,旅行のため,2,5
20402,行のために,2,5
20403,のためにも,2,5
20404,やってあげ,2,5
20405,ってあげま,2,5
20406,てあげまし,2,5
20407,あげましょ,2,5
20408,げましょう,2,5
20409,ましょう。,2,5
20410,」はこちら,2,5
20411,骰,2,1
20412,宣,2,1
20413,　ﾘ,2,2
20414,ﾘな,2,2
20415,なッ,2,2
20416,ﾍ幸,2,2
20417,幸ﾅ,2,2
20418,ﾈ芝,2,2
20419,芝み,2,2
20420,ﾌ冬,2,2
20421,ﾌ団,2,2
20422,団ﾋ,2,2
20423,ﾋ然,2,2
20424,ﾌ宣,2,2
20425,宣告,2,2
20426,告け,2,2
20427,は斉,2,2
20428,ﾖ　ﾘ,2,3
20429,　ﾘな,2,3
20430,ﾘなッ,2,3
20431,はまて,2,3
20432,まてま,2,3
20433,ﾍ幸ﾅ,2,3
20434,ﾈ芝み,2,3
20435,芝みま,2,3
20436,ﾟまて,2,3
20437,まて。,2,3
20438,ﾌ団ﾋ,2,3
20439,団ﾋ然,2,3
20440,ﾌ宣告,2,3
20441,宣告け,2,3
20442,告けま,2,3
20443,ては斉,2,3
20444,は斉ま,2,3
20445,ﾖ　ﾘな,2,4
20446,　ﾘなッ,2,4
20447,ﾟてはま,2,4
20448,てはまて,2,4
20449,はまてま,2,4
20450,ﾈ芝みま,2,4
20451,ﾟまて。,2,4
20452,ﾌ団ﾋ然,2,4
20453,ﾌ宣告け,2,4
20454,宣告けま,2,4
20455,ﾟては斉,2,4
20456,ては斉ま,2,4
20457,ﾖ　ﾘなッ,2,5
20458,ﾟてはまて,2,5
20459,てはまてま,2,5
20460,ﾌ宣告けま,2,5
20461,ﾟては斉ま,2,5
20462,ﾅプ,2,2
20463,辑,2,1
20464,问,2,1
20465,沟,2,1
20466,眩,2,1
20467,派,2,1
20468,旧,2,1
20469,ﾚ】,2,2
20470,免,2,1
20471,用等,2,2
20472,の課,2,2
20473,用料,2,2
20474,免除,2,2
20475,除と,2,2
20476,録の,2,2
20477,了し,2,2
20478,現時,2,2
20479,トと,2,2
20480,協力,2,2
20481,らず,2,2
20482,の連,2,2
20483,の有,2,2
20484,為に,2,2
20485,費用等,2,3
20486,用等の,2,3
20487,等の課,2,3
20488,の課金,2,3
20489,利用料,2,3
20490,用料金,2,3
20491,免除と,2,3
20492,登録の,2,3
20493,が完了,2,3
20494,完了し,2,3
20495,了して,2,3
20496,現時点,2,3
20497,おり、,2,3
20498,により,2,3
20499,録情報に,2,4
20500,費用等の,2,4
20501,用等の課,2,4
20502,等の課金,2,4
20503,の利用料,2,4
20504,利用料金,2,4
20505,が完了し,2,4
20506,完了して,2,4
20507,ており、,2,4
20508,登録情報に,2,5
20509,録情報にお,2,5
20510,費用等の課,2,5
20511,用等の課金,2,5
20512,の利用料金,2,5
20513,が完了して,2,5
20514,となってお,2,5
20515,样,2,1
20516,吧,2,1
20517,课,2,1
20518,他知,2,2
20519,以前,2,2
20520,前那,2,2
20521,他知道,2,3
20522,勇,2,1
20523,僻で,2,2
20524,で呆,2,2
20525,ﾌま,2,2
20526,ﾌポ,2,2
20527,ﾎれ,2,2
20528,轤ｲ,2,2
20529,能ﾅ,2,2
20530,僻で呆,2,3
20531,で呆得,2,3
20532,ﾌまま,2,3
20533,ﾎれた,2,3
20534,ﾂ能ﾅ,2,3
20535,僻で呆得,2,4
20536,标,2,1
20537,闪,2,1
20538,动,2,1
20539,令,2,1
20540,工,2,1
20541,赚,2,1
20542,识,2,1
20543,挨,2,1
20544,稀,2,1
20545,薄,2,1
20546,刻,2,1
20547,球,2,1
20548,仍,2,1
20549,目标,2,2
20550,最大,2,2
20551,大的,2,2
20552,的能,2,2
20553,间传,2,2
20554,舰上,2,2
20555,村子,2,2
20556,打工,2,2
20557,工的,2,2
20558,的人,2,2
20559,回来,2,2
20560,物质,2,2
20561,邦的,2,2
20562,成一,2,2
20563,们仍,2,2
20564,的能量,2,3
20565,打工的,2,3
20566,联邦的,2,3
20567,成一个,2,3
20568,基联邦的,2,4
20569,碳基联邦的,2,5
20570,ﾈヅ,2,2
20571,统,2,1
20572,司,2,1
20573,广,2,1
20574,公司,2,2
20575,给,2,1
20576,宝,2,1
20577,肯,2,1
20578,连,2,1
20579,深,2,1
20580,什,2,1
20581,肯定,2,2
20582,的大,2,2
20583,这一,2,2
20584,什么,2,2
20585,様へ,2,2
20586,ｻﾄ,2,2
20587,天,2,1
20588,役,2,1
20589,这三,2,2
20590,三句,2,2
20591,战役,2,2
20592,的最,2,2
20593,这三句,2,3
20594,三句话,2,3
20595,这三句话,2,4
20596,荒,2,1
20597,级,2,1
20598,其实,2,2
20599,那里,2,2
20600,现在,2,2
20601,纹,2,1
20602,地上,2,2
20603,纹路,2,2
20604,几个,2,2
20605,出现,2,2
20606,大地上,2,3
20607,誕,2,1
20608,落,2,1
20609,万、,2,2
20610,万と,2,2
20611,稼い,2,2
20612,サラ,2,2
20613,ラリ,2,2
20614,ーマ,2,2
20615,マン,2,2
20616,が続,2,2
20617,続々,2,2
20618,誕生,2,2
20619,通勤,2,2
20620,かっ,2,2
20621,間が,2,2
20622,「イ,2,2
20623,ム先,2,2
20624,の最,2,2
20625,新作,2,2
20626,月時,2,2
20627,名以,2,2
20628,ホ版,2,2
20629,のツ,2,2
20630,落合,2,2
20631,日平,2,2
20632,員の,2,2
20633,カ月,2,2
20634,でこ,2,2
20635,ーム,2,2
20636,た」,2,2
20637,お急,2,2
20638,急ぎ,2,2
20639,いき,2,2
20640,らく,2,2
20641,稼いで,2,3
20642,いでい,2,3
20643,いるサ,2,3
20644,るサラ,2,3
20645,サラリ,2,3
20646,ラリー,2,3
20647,リーマ,2,3
20648,ーマン,2,3
20649,が続々,2,3
20650,誕生し,2,3
20651,ってか,2,3
20652,時間が,2,3
20653,この「,2,3
20654,の「イ,2,3
20655,「イサ,2,3
20656,サム先,2,3
20657,ム先生,2,3
20658,の最新,2,3
20659,最新作,2,3
20660,ないか,2,3
20661,月時点,2,3
20662,名以上,2,3
20663,ルを使,2,3
20664,しなが,2,3
20665,マホ版,2,3
20666,このツ,2,3
20667,のツー,2,3
20668,を使っ,2,3
20669,日平均,2,3
20670,会員の,2,3
20671,ったの,2,3
20672,でこの,2,3
20673,たりの,2,3
20674,お急ぎ,2,3
20675,いきま,2,3
20676,稼いでい,2,4
20677,いでいる,2,4
20678,でいるサ,2,4
20679,いるサラ,2,4
20680,るサラリ,2,4
20681,サラリー,2,4
20682,ラリーマ,2,4
20683,リーマン,2,4
20684,誕生して,2,4
20685,生してい,2,4
20686,ってから,2,4
20687,いますが,2,4
20688,この「イ,2,4
20689,の「イサ,2,4
20690,「イサム,2,4
20691,イサム先,2,4
20692,サム先生,2,4
20693,の最新作,2,4
20694,名以上の,2,4
20695,ールを使,2,4
20696,しながら,2,4
20697,スマホ版,2,4
20698,このツー,2,4
20699,のツール,2,4
20700,を使って,2,4
20701,稼いでいる,2,5
20702,いでいるサ,2,5
20703,でいるサラ,2,5
20704,いるサラリ,2,5
20705,るサラリー,2,5
20706,サラリーマ,2,5
20707,ラリーマン,2,5
20708,誕生してい,2,5
20709,生していま,2,5
20710,いますが、,2,5
20711,この「イサ,2,5
20712,の「イサム,2,5
20713,「イサム・,2,5
20714,イサム先生,2,5
20715,ツールを使,2,5
20716,このツール,2,5
20717,のツールを,2,5
20718,ソ,2,1
20719,并,2,1
20720,如,2,1
20721,灿,2,1
20722,强,2,1
20723,别,2,1
20724,只有,2,2
20725,的几,2,2
20726,的时,2,2
20727,比如,2,2
20728,来了,2,2
20729,打谷,2,2
20730,谷场,2,2
20731,钮。这,2,3
20732,的时候,2,3
20733,打谷场,2,3
20734,按钮。这,2,4
20735,】按钮。这,2,5
20736,辐,2,1
20737,射,2,1
20738,辐射,2,2
20739,表面,2,2
20740,把它,2,2
20741,ﾍび,2,2
20742,炎,2,1
20743,飽,2,1
20744,恐,2,1
20745,危,2,1
20746,ダイ,2,2
20747,イエ,2,2
20748,エッ,2,2
20749,「カ,2,2
20750,師会,2,2
20751,ル・,2,2
20752,・ア,2,2
20753,の研,2,2
20754,や食,2,2
20755,う驚,2,2
20756,発表,2,2
20757,米医,2,2
20758,道さ,2,2
20759,事件,2,2
20760,る成,2,2
20761,カ国,2,2
20762,、手,2,2
20763,暴動,2,2
20764,のニ,2,2
20765,カか,2,2
20766,輸入,2,2
20767,炎上,2,2
20768,売れ,2,2
20769,の予,2,2
20770,予算,2,2
20771,ロジ,2,2
20772,ジェ,2,2
20773,ェク,2,2
20774,クト,2,2
20775,、食,2,2
20776,「チ,2,2
20777,ス」,2,2
20778,を摂,2,2
20779,取し,2,2
20780,者は,2,2
20781,なめ,2,2
20782,たグ,2,2
20783,プは,2,2
20784,の減,2,2
20785,減量,2,2
20786,とこ,2,2
20787,ころ,2,2
20788,スに,2,2
20789,飽食,2,2
20790,恐ろ,2,2
20791,ろし,2,2
20792,い結,2,2
20793,長は,2,2
20794,い、,2,2
20795,食糧,2,2
20796,糧危,2,2
20797,危機,2,2
20798,入り,2,2
20799,ダイエ,2,3
20800,イエッ,2,3
20801,エット,2,3
20802,「カロ,2,3
20803,医師会,2,3
20804,の研究,2,3
20805,いう驚,2,3
20806,の発表,2,3
20807,米医師,2,3
20808,本では,2,3
20809,報道さ,2,3
20810,道され,2,3
20811,る成分,2,3
20812,受けて,2,3
20813,リカ国,2,3
20814,、手に,2,3
20815,このニ,2,3
20816,のニュ,2,3
20817,リカか,2,3
20818,カから,2,3
20819,のサプ,2,3
20820,売れて,2,3
20821,の予算,2,3
20822,プロジ,2,3
20823,ロジェ,2,3
20824,ジェク,2,3
20825,ェクト,2,3
20826,クトで,2,3
20827,、食事,2,3
20828,限をし,2,3
20829,「チャ,2,3
20830,キス」,2,3
20831,ス」を,2,3
20832,を摂取,2,3
20833,摂取し,2,3
20834,取した,2,3
20835,験者は,2,3
20836,少なめ,2,3
20837,したグ,2,3
20838,たグル,2,3
20839,ープは,2,3
20840,の減量,2,3
20841,ところ,2,3
20842,いまし,2,3
20843,恐ろし,2,3
20844,ろしい,2,3
20845,しい結,2,3
20846,い結果,2,3
20847,部長は,2,3
20848,まい、,2,3
20849,食糧危,2,3
20850,糧危機,2,3
20851,リーが,2,3
20852,分の方,2,3
20853,したが,2,3
20854,ダイエッ,2,4
20855,イエット,2,4
20856,「カロリ,2,4
20857,ていませ,2,4
20858,いません,2,4
20859,という驚,2,4
20860,ありまし,2,4
20861,日本では,2,4
20862,報道され,2,4
20863,道されて,2,4
20864,を受けて,2,4
20865,メリカ国,2,4
20866,サプリが,2,4
20867,、手に入,2,4
20868,このニュ,2,4
20869,のニュー,2,4
20870,メリカか,2,4
20871,リカから,2,4
20872,のサプリ,2,4
20873,プロジェ,2,4
20874,ロジェク,2,4
20875,ジェクト,2,4
20876,ェクトで,2,4
20877,、食事制,2,4
20878,制限をし,2,4
20879,限をした,2,4
20880,「チャコ,2,4
20881,エキス」,2,4
20882,キス」を,2,4
20883,を摂取し,2,4
20884,摂取した,2,4
20885,被験者は,2,4
20886,したグル,2,4
20887,たグルー,2,4
20888,ループは,2,4
20889,てしまい,2,4
20890,いました,2,4
20891,恐ろしい,2,4
20892,ろしい結,2,4
20893,しい結果,2,4
20894,学部長は,2,4
20895,この成分,2,4
20896,しまい、,2,4
20897,食糧危機,2,4
20898,ロリーが,2,4
20899,成分の方,2,4
20900,分の方が,2,4
20901,ダイエット,2,5
20902,「カロリー,2,5
20903,ていません,2,5
20904,ありました,2,5
20905,報道されて,2,5
20906,アメリカ国,2,5
20907,このニュー,2,5
20908,のニュース,2,5
20909,アメリカか,2,5
20910,メリカから,2,5
20911,プロジェク,2,5
20912,ロジェクト,2,5
20913,ジェクトで,2,5
20914,、食事制限,2,5
20915,事制限をし,2,5
20916,制限をした,2,5
20917,「チャコー,2,5
20918,ルエキス」,2,5
20919,エキス」を,2,5
20920,を摂取した,2,5
20921,の被験者は,2,5
20922,したグルー,2,5
20923,たグループ,2,5
20924,グループは,2,5
20925,恐ろしい結,2,5
20926,ろしい結果,2,5
20927,ー学部長は,2,5
20928,カロリーが,2,5
20929,成分の方が,2,5
20930,斜,1,1
20931,け縞,1,2
20932,縞て,1,2
20933,なで,1,2
20934,ﾉ受,1,2
20935,け斜,1,2
20936,斜頁,1,2
20937,ﾍのま,1,3
20938,け縞て,1,3
20939,縞てと,1,3
20940,てとな,1,3
20941,となで,1,3
20942,なでね,1,3
20943,ﾉ受け,1,3
20944,受け斜,1,3
20945,け斜頁,1,3
20946,け縞てと,1,4
20947,縞てとな,1,4
20948,てとなで,1,4
20949,となでね,1,4
20950,ﾉ受け斜,1,4
20951,受け斜頁,1,4
20952,け縞てとな,1,5
20953,縞てとなで,1,5
20954,てとなでね,1,5
20955,ﾉ受け斜頁,1,5
20956,ラﾟ,1,2
20957,ﾟッ,1,2
20958,ラﾟッ,1,3
20959,貫,1,1
20960,ﾅら,1,2
20961,らこ,1,2
20962,こﾜ,1,2
20963,ﾜに,1,2
20964,称貫,1,2
20965,ﾈね,1,2
20966,ﾜんじ,1,3
20967,んじな,1,3
20968,じなて,1,3
20969,ﾅらこ,1,3
20970,らこﾜ,1,3
20971,こﾜに,1,3
20972,ﾜに称,1,3
20973,に称貫,1,3
20974,ﾈね。,1,3
20975,ﾜんじな,1,4
20976,んじなて,1,4
20977,じなて。,1,4
20978,ﾅらこﾜ,1,4
20979,らこﾜに,1,4
20980,こﾜに称,1,4
20981,ﾜに称貫,1,4
20982,ﾜんじなて,1,5
20983,んじなて。,1,5
20984,ﾅらこﾜに,1,5
20985,らこﾜに称,1,5
20986,こﾜに称貫,1,5
20987,ゐ,1,1
20988,ゐぎ,1,2
20989,ﾐプ,1,2
20990,プﾄ,1,2
20991,ﾄな,1,2
20992,なふ,1,2
20993,ふサ,1,2
20994,ﾐプﾄ,1,3
20995,プﾄな,1,3
20996,ﾄなふ,1,3
20997,なふサ,1,3
20998,ﾐプﾄな,1,4
20999,プﾄなふ,1,4
21000,ﾄなふサ,1,4
21001,ﾐプﾄなふ,1,5
21002,プﾄなふサ,1,5
21003,ﾜツ,1,2
21004,ﾜび,1,2
21005,びト,1,2
21006,ﾜびト,1,3
21007,尭,1,1
21008,ﾌ度,1,2
21009,へぶ,1,2
21010,ぶ尭,1,2
21011,尭ま,1,2
21012,ﾈへぶ,1,3
21013,へぶ尭,1,3
21014,ぶ尭ま,1,3
21015,ﾈへぶ尭,1,4
21016,へぶ尭ま,1,4
21017,ﾈへぶ尭ま,1,5
21018,耐,1,1
21019,ﾔ】,1,2
21020,】ﾘ,1,2
21021,ﾘニ,1,2
21022,るモ,1,2
21023,め耐,1,2
21024,耐人,1,2
21025,でめ,1,2
21026,の際,1,2
21027,際は,1,2
21028,は標,1,2
21029,ﾔ】ﾘ,1,3
21030,】ﾘニ,1,3
21031,ﾒるモ,1,3
21032,ﾌめ耐,1,3
21033,め耐人,1,3
21034,のでめ,1,3
21035,でめに,1,3
21036,ﾘの際,1,3
21037,の際は,1,3
21038,際は標,1,3
21039,ので稼,1,3
21040,ﾔ】ﾘニ,1,4
21041,ﾌめ耐人,1,4
21042,ﾜのでめ,1,4
21043,のでめに,1,4
21044,ﾘの際は,1,4
21045,の際は標,1,4
21046,ﾈので稼,1,4
21047,ので稼で,1,4
21048,ﾜのでめに,1,5
21049,ﾘの際は標,1,5
21050,ﾈので稼で,1,5
21051,ﾝト,1,2
21052,トﾖ,1,2
21053,ﾖぽ,1,2
21054,ﾝトﾖ,1,3
21055,トﾖぽ,1,3
21056,ﾝトﾖぽ,1,4
21057,ﾝグ,1,2
21058,けス,1,2
21059,ﾝヒ,1,2
21060,ﾐゎ,1,2
21061,ゎう,1,2
21062,ﾐゎう,1,3
21063,ﾏめ,1,2
21064,めﾞ,1,2
21065,ﾞマ,1,2
21066,ﾏめﾞ,1,3
21067,めﾞマ,1,3
21068,ﾏめﾞマ,1,4
21069,ﾜナ,1,2
21070,ォﾓ,1,2
21071,ﾙォﾓ,1,3
21072,跨,1,1
21073,篠,1,1
21074,ﾉバ,1,2
21075,ﾉ跨,1,2
21076,の章,1,2
21077,章斉,1,2
21078,ば篠,1,2
21079,篠能,1,2
21080,能ﾔ,1,2
21081,ﾔま,1,2
21082,ﾔの章,1,3
21083,の章斉,1,3
21084,章斉ま,1,3
21085,ﾂ能ﾈ,1,3
21086,能ﾈば,1,3
21087,ﾈば篠,1,3
21088,ば篠能,1,3
21089,篠能ﾔ,1,3
21090,能ﾔま,1,3
21091,ﾔの章斉,1,4
21092,の章斉ま,1,4
21093,ﾂ能ﾈば,1,4
21094,能ﾈば篠,1,4
21095,ﾈば篠能,1,4
21096,ば篠能ﾔ,1,4
21097,篠能ﾔま,1,4
21098,ﾔの章斉ま,1,5
21099,ﾂ能ﾈば篠,1,5
21100,能ﾈば篠能,1,5
21101,ﾈば篠能ﾔ,1,5
21102,ば篠能ﾔま,1,5
21103,ﾒヒ,1,2
21104,ヒﾝ,1,2
21105,ﾒヒﾝ,1,3
21106,ﾑシ,1,2
21107,痰ｹ,1,2
21108,ﾛび,1,2
21109,贮,1,1
21110,处,1,1
21111,预,1,1
21112,测,1,1
21113,端,1,1
21114,恢,1,1
21115,须,1,1
21116,足,1,1
21117,够,1,1
21118,宽,1,1
21119,形,1,1
21120,灰,1,1
21121,显,1,1
21122,灶,1,1
21123,边,1,1
21124,。由,1,2
21125,于硅,1,2
21126,基生,1,2
21127,生物,1,2
21128,物对,1,2
21129,对信,1,2
